method,recall@10,mrr,ndcg,total_samples,skipped,avg_num_chunks,elapsed_seconds,items_per_sec,tqdm_time_str,dataset
html_aware,0.9516539440203562,0.3610752258933669,0.5140690419420861,1179,65,18.79903536977492,346.45771070999945,3.5906258153431128,"[05:46, 3.59it/s]",medium
